year,name,position,cap_hit
2021,reesejohnson,RW,880833
2021,matthewboldy,"LW, RW",880833
2021,kurtismacdermid,LD/RD,875000
2021,alexbiega,RD,875000
2021,joakimnygard,LW,875000
2021,joshleivo,"RW, LW",875000
2021,nolanpatrick,"C, RW",874125
2021,caseymittelstadt,C,874125
2021,tysonjost,"C, LW, RW",874125
2021,evgenysvechnikov,LW,874125
2021,rempitlick,C,874125
2021,kevinstenlund,"RW, C",874125
2021,nickmerkley,"RW, C",874125
2021,travisdermott,LD/RD,874125
2021,raphaellavoie,"RW, C",870000
2021,evanbarratt,C,870000
2021,coleschwindt,"RW, C",870000
2021,alecregula,RD,866667
2021,williamborgen,RD,864166
2021,martinkaut,RW,863333
2021,samsteel,C,863333
2021,maxjones,"LW, RW",863333
2021,rasmuskupari,"C, LW, RW",863333
2021,alexanderalexeyev,LD,863333
2021,martinnecas,"RW, C",863333
2021,jakebean,LD/RD,863333
2021,michaelmcleod,C,863333
2021,bretthowden,C,863333
2021,juliengauthier,RW,863333
2021,dominikbokk,"LW, RW",863333
2021,erikbrannstrom,RD,863333
2021,alexandernylander,"RW, LW",863333
2021,timothyliljegren,RD,863333
2021,tysmith,LD/RD,863333
2021,ollijuolevi,LD,863333
2021,klimkostin,RW,863333
2021,evanbouchard,RD,863333
2021,nicksuzuki,"C, RW",863333
2021,morganfrost,C,863333
2021,loganstanley,LD,863333
2021,loganbrown,C,863333
2021,nicolasbeaudin,LD,863333
2021,codyglass,C,863333
2021,tydellandrea,"C, RW",863333
2021,pierreolivierjoseph,LD,863333
2021,ryanmerkley,RD,863333
2021,owentippett,RW,863333
2021,jettwoo,RD,860833
2021,axeljonssonfjallby,LW,860000
2021,tristenrobins,C,859167
2021,caseyfitzgerald,RD,858750
2021,ollealsing,LD,858750
2021,davidcotton,C,858750
2021,chasepearson,C,858750
2021,mattkiersted,LD,858750
2021,calpetersen,G,858333
2021,matiasmaccelli,LW,853333
2021,oskarilaaksonen,RD,853333
2021,johnludvig,LD,853333
2021,lukasjasek,RW,853333
2021,jamiesonrees,C,853333
2021,chadkrys,LD,853333
2021,tyemberson,RD,853333
2021,maxgildon,LD,853333
2021,joshuamaniscalco,RD,853333
2021,slaterkoekkoek,LD/RD,850000
2021,calebjones,LD,850000
2021,samgagner,"C, RW",850000
2021,chrisdriedger,G,850000
2021,parlindholm,"LW, C",850000
2021,carldahlstrom,LD,850000
2021,malcolmsubban,G,850000
2021,jeremylauzon,LD/RD,850000
2021,masonmillman,LD,848333
2021,arvidholm,G,845833
2021,rasmusasplund,"C, LW",845000
2021,coltonpoolman,LD,842500
2021,philippkurashev,"LW, RW",842500
2021,adamwerner,G,842500
2021,henrybowlby,C,842500
2021,robinsalo,LD,842500
2021,brettleason,RW,842500
2021,brandonfortunato,LD,842500
2021,samuelbolduc,LD,842500
2021,austinrueschhoff,RW,842500
2021,williamlockwood,RW,842500
2021,cameronhillis,C,838333
2021,leanbergmann,"LW, RW",836667
2021,filiplarsson,G,836666
2021,kevinmandolese,G,835000
2021,ryanmcleod,C,834167
2021,liborhajek,LD,833333
2021,boriskatchouk,LW,833333
2021,taylorraddysh,RW,833333
2021,nikitaalexandrov,C,830833
2021,mikaelhakkarainen,C,825833
2021,jackfinley,C,825833
2021,timsoderlund,"C, LW",825833
2021,hunterjones,G,825833
2021,jordanspence,RD,825833
2021,niclaswesterholm,G,825833
2021,petruspalmu,"LW, RW",825833
2021,gagegoncalves,C,825833
2021,kirillustimenko,G,825833
2021,michalteplý,LW,825833
2021,albertjohansson,LD,825833
2021,connordewar,LW,825833
2021,zaydewisdom,C,825833
2021,lukeevangelista,RW,825833
2021,tarohirose,LW,825000
2021,keithkinkaid,G,825000
2021,dmitrisamorukov,LD,825000
2021,zackmacewen,"C, RW",825000
2021,lukasdostal,G,822500
2021,benoitoliviergroulx,C,822500
2021,mitcheliot,RD,822500
2021,markkastelic,C,821667
2021,nicholasrobertson,LW,821667
2021,carsonfocht,C,821667
2021,wyattewylie,RD,820833
2021,natesucese,LW,820000
2021,maximecomtois,LW,820000
2021,jacobingham,G,818333
2021,vasiliponomarev,C,818333
2021,damiengiroux,C,818333
2021,victorberglund,RD,818333
2021,egorsokolov,LW,818333
2021,thomasnovak,C,817500
2021,davidgustafsson,C,817500
2021,mattfilipe,"C, LW",817500
2021,lukephilp,C,817500
2021,filipberglund,RD,817500
2021,damienriat,"LW, RW, C",817500
2021,victorbrattstrom,G,817500
2021,ryanbednard,G,817500
2021,alexgreen,RD,817500
2021,gillessenn,G,817500
2021,markusniemelainen,LD,817500
2021,andreialtybarmakyan,RW,817500
2021,rodrigoabols,C,817500
2021,dustinwolf,G,815833
2021,linushogberg,LD,815000
2021,declanchisholm,RD,815000
2021,connorcorcoran,RD,813333
2021,lukascormier,LD,813333
2021,timuribragimov,LW,813333
2021,lukeprokop,RD,813333
2021,dmitrisemykin,LD,813333
2021,alexanderkhovanov,C,811667
2021,mackenzieentwistle,C,811667
2021,michaeldipietro,G,811667
2021,matthewrobertson,LD,811667
2021,jannekuokkanen,"LW, C",811666
2021,filipkral,LD,810000
2021,mikhailabramov,C,810000
2021,eetutuulola,RW,809167
2021,tarmoreunanen,LD,809167
2021,ivanprosvetov,G,809167
2021,pavelshen,C,809167
2021,oskarsteen,"C, RW",809167
2021,fabianzetterlund,"C, RW",809167
2021,niclasalmari,LD,809167
2021,mikhailmaltsev,LW,809167
2021,patrickbajkov,"RW, LW",809167
2021,joeykeane,RD,809166
2021,seandurzi,RD,809166
2021,jandrozg,"LW, RW",809166
2021,treyfixwolansky,RW,809166
2021,simonbenoit,LD,809166
2021,steliomattheos,C,809166
2021,jimmyhuntington,C,809166
2021,jacobelmer,RW,809166
2021,justinalmeida,"C, LW",809166
2021,tylerbenson,LW,808333
2021,tylertucker,LD,808333
2021,kodyclark,RW,808333
2021,romandurny,G,807500
2021,jonasrøndbjerg,RW,806667
2021,willreilly,RD,806250
2021,ianscott,G,805833
2021,jackbadini,"C, LW",805000
2021,willbitten,"RW, C",805000
2021,jespersellgren,LD,803333
2021,bladejenkins,LW,803333
2021,egorafanasyev,C,803333
2021,ryanmcgregor,C,803333
2021,rileydamiani,C,803333
2021,adamruzicka,"C, RW",801666
2021,josephwoll,G,800000
2021,jiripatera,G,800000
2021,adinhill,G,800000
2021,josephduszak,RD,800000
2021,lucasbisa,LD,800000
2021,jaycehawryluk,"RW, LW",800000
2021,brendanguhle,LD,800000
2021,jonassiegenthaler,LD,800000
2021,tjtynan,C,800000
2021,curtislazar,"C, RW",800000
2021,kevinlankinen,G,800000
2021,aarondell,G,800000
2021,loganthompson,G,800000
2021,trevorvanriemsdyk,LD/RD,800000
2021,lukeschenn,RD,800000
2021,stevenkampfer,RD,800000
2021,rileybarber,RW,800000
2021,machollowell,RD,799766
2021,nicholashenry,RW,798333
2021,markusphillips,LD,796667
2021,martinpospisil,RW,796667
2021,nikolaiknyzhov,LD/RD,796667
2021,leongawanke,LD,796667
2021,olivierrodrigue,G,795000
2021,samuelfagemo,"LW, RW",795000
2021,arsenkhisamutdinov,C,795000
2021,zdenochara,LD,795000
2021,aliakseiprotas,C,795000
2021,akilthomas,C,795000
2021,joshbrook,RD,795000
2021,fredrikkarlstrom,C,795000
2021,jasonrobertson,"LW, RW",795000
2021,joelhofer,G,795000
2021,nathanlegare,RW,795000
2021,nikitaokhotyuk,LD,795000
2021,calenaddison,RD,795000
2021,artemikniazev,LD,795000
2021,dillonhamaliuk,LW,795000
2021,kevinbahl,LD,795000
2021,janjenik,C,795000
2021,vladislavkolyachonok,LD,795000
2021,kaedankorczak,RD,795000
2021,maximgolod,LW,793333
2021,hunterdrew,RD,793333
2021,felixsandstrom,G,792500
2021,linussandin,RW,792500
2021,cameronhughes,"C, LW",792500
2021,emillarmi,G,792500
2021,nickwolff,LD,792500
2021,fredrikhandemark,C,792500
2021,patricknewell,"C, LW",792500
2021,dakotajoshua,C,792500
2021,vasilidemchenko,G,792500
2021,masonjobst,C,792500
2021,lucascarlsson,LD,792500
2021,radimzohorna,"LW, RW",792500
2021,kasperbjorkqvist,LW,792500
2021,masonshaw,C,792500
2021,colesmith,LW,792500
2021,bobocarpenter,"LW, C",792500
2021,jeradrosburg,LD,792500
2021,ryanlohin,"C, LW, RW",792500
2021,johnnykovacevic,LD,792500
2021,fedorgordeev,LD,791667
2021,gabrielfortier,LW,791667
2021,martinfehervary,LD,791667
2021,nicolashague,LD,791667
2021,johansodergran,C,791667
2021,arturssilovs,G,788889
2021,jonathangruden,LW,788333
2021,nikomikkola,LD,787500
2021,oliverkylington,LD,787500
2021,mathiaslaferriere,C,786667
2021,aidandudas,LW,786667
2021,philipkemp,RD,786667
2021,nathanschnarr,C,786667
2021,zacharieemond,G,786667
2021,zacharygallant,C,786667
2021,ottokoivula,"LW, RW, C",786666
2021,marcuskallionkieli,C,786111
2021,devincooley,G,785000
2021,kristiansrubins,LD,785000
2021,alexstalock,G,785000
2021,stuartskinner,G,784166
2021,jonahgadjovich,LW,783333
2021,davidtendeck,G,783333
2021,dawsonbarteaux,RD,783333
2021,pascallaberge,C,780833
2021,isaacratcliffe,LW,780833
2021,dmitrizavgorodny,C,780000
2021,jeffreytruchonviel,LW,780000
2021,mattvillalta,G,778333
2021,ukkopekkaluukkonen,G,778333
2021,alexanderchmelevski,C,778333
2021,antoinemorand,C,778333
2021,dillondube,"RW, LW",778333
2021,jakeleschyshyn,C,778333
2021,lucaselvenes,RW,776667
2021,ivanchekhovich,"C, LW",776667
2021,davidquenneville,RD,775833
2021,jesperlindgren,RD,775833
2021,marianstudenic,RW,775833
2021,gustavlindstrom,RD,775833
2021,carsentwarynski,LW,775833
2021,yegorsharangovich,"RW, LW, C",775833
2021,brandonpirri,"RW, LW",775000
2021,adammascherin,"C, LW",775000
2021,conorgarland,"LW, RW",775000
2021,kylecapobianco,LD,775000
2021,maksimsushko,RW,775000
2021,ostapsafin,"RW, LW",775000
2021,tuckerpoolman,RD,775000
2021,alexeitoropchenko,C,775000
2021,kevinboyle,G,775000
2021,nicolaspetan,"C, LW, RW",775000
2021,matthewstrome,LW,775000
2021,brettmurray,LW,775000
2021,kirillmaksimov,RW,775000
2021,trevormoore,"RW, LW",775000
2021,tobiasgeisser,LD,774444
2021,olleerikssonek,G,773889
2021,rileystillman,LD,773333
2021,jacobmcgrew,C,773333
2021,axelandersson,RD,772500
2021,sheldondries,C,771750
2021,calefleury,RD,771666
2021,tylersteenbergen,C,770833
2021,jakemassie,LD,770000
2021,evanfitzpatrick,G,770000
2021,alecrauhauser,LD,770000
2021,jackstudnicka,"RW, C",769167
2021,noahgregor,"C, LW",768333
2021,davidkase,"RW, LW, C",768333
2021,jonathandavidsson,RW,768333
2021,jonathanaspirot,LD,768333
2021,semyonderarguchintsev,C,766667
2021,dmitrysokolov,C,765000
2021,joshanderson,LD,765000
2021,braydenpachal,RD,765000
2021,jakubskarek,G,764167
2021,bodewilde,RD,764167
2021,matejpekar,"C, RW",764167
2021,filiphallander,C,764167
2021,jaredmcisaac,LD,764167
2021,jakublauko,"C, LW",764167
2021,rileysutter,RW,764167
2021,alextrue,"C, RW",763333
2021,joelteasdale,"RW, LW",763333
2021,ottosomppi,C,763333
2021,morgangeekie,"C, RW",763333
2021,tannerkero,"C, LW",762500
2021,jeremyhelvig,G,761667
2021,benjamingleason,LD,761666
2021,filipgustavsson,G,761666
2021,kaleclague,LD,761666
2021,benjaminjones,C,760000
2021,paulcotter,C,760000
2021,benjaminjones,C,760000
2021,alexbarreboulet,"C, LW",759258
2021,jordankyrou,RW,758333
2021,mikhailberdin,G,758333
2021,arnauddurandeau,LW,756667
2021,yegorzamula,LD,756667
2021,alexandrealain,"RW, C",753333
2021,haydenverbeek,C,753333
2021,zacharymagwood,C,753333
2021,joonakoppanen,"LW, C",753333
2021,kristianreichel,C,752500
2021,tyronning,RW,750833
2021,jordangross,RD,750000
2021,danielvladar,G,750000
2021,samlafferty,"C, LW",750000
2021,calvinpickard,G,750000
2021,jakeevans,"C, RW",750000
2021,nathangerbe,"LW, RW",750000
2021,markpysyk,"RD, RW",750000
2021,trevorlewis,RW,750000
2021,mitchreinke,RD,750000
2021,christianjaros,RD,750000
2021,charlielindgren,G,750000
2021,coreyperry,RW,750000
2021,róbertlantoši,RW,750000
2021,joelkellman,C,750000
2021,benstreet,C,750000
2021,zacdalpe,C,750000
2021,dylansikura,"LW, RW, C",750000
2021,drydenhunt,"LW, RW",750000
2021,teddyblueger,"C, LW",750000
2021,joeydaccord,G,750000
2021,callerosen,LD,750000
2021,anthonystolarz,G,750000
2021,johnhayden,"C, RW",750000
2021,janihakanpaa,RD,750000
2021,johnquenneville,"LW, C",750000
2021,beckwarm,G,750000
2021,nicolasroy,"C, RW",750000
2021,justindowling,C,750000
2021,alanquine,C,750000
2021,vinnilettieri,"C, RW",750000
2021,nicdowd,C,750000
2021,justinbailey,RW,750000
2021,dominicturgeon,C,750000
2021,kiefersherwood,"RW, C",750000
2021,michaelfrolik,"LW, RW",750000
2021,joeyanderson,RW,750000
2021,andrewoglevie,C,750000
2021,evanpolei,LW,750000
2021,andrewoglevie,C,750000
2021,villehusso,G,750000
2021,natethompson,C,750000
2021,gustavolofsson,LD,750000
2021,andyandreoff,"LW, C",750000
2021,andywelinski,RD,750000
2021,dawsondipietro,C,750000
2021,ivanlodnia,RW,747500
2021,alexeylipanov,C,747500
2021,jaretandersondolan,C,747500
2021,alexformenton,LW,747500
2021,jeremygroleau,LD,746667
2021,joshmahura,LD,745000
2021,camdineen,LD,745000
2021,cliffpu,RW,745000
2021,jonathanang,C,745000
2021,garrettpilon,C,745000
2021,dylanwells,G,745000
2021,jackkopacka,LW,745000
2021,michaelpezzetta,"LW, C",743333
2021,bradmorrison,C,743333
2021,keatonmiddleton,LD,742500
2021,antonlindholm,LD,742500
2021,skylermckenzie,C,741667
2021,joonaluoto,"LW, RW",741667
2021,travisbarron,LW,741667
2021,tannerkaspick,C,738889
2021,nicholascaamano,"LW, RW",738333
2021,alexnedeljkovic,G,737500
2021,kennyagostino,LW,737500
2021,mitchellstephens,C,737500
2021,anthonybitetto,LD,737500
2021,taylorfedun,RD,737500
2021,hudsonfasching,RW,737500
2021,anthonygreco,RW,737500
2021,mathieujoseph,"C, LW, RW",737500
2021,xavierouellet,LD/RD,737500
2021,michaelbunting,LW,737500
2021,drakebatherson,"RW, C",736666
2021,joachimblichfeld,"RW, LW",736666
2021,beckmalenstyn,C,736666
2021,connorbunnaman,C,736666
2021,rūdolfsbalcers,"RW, LW",735000
2021,bokondjiimama,LW,735000
2021,kolesherwood,"RW, C",735000
2021,victormete,LD/RD,735000
2021,anthonyrichard,C,735000
2021,spencersmallman,RW,735000
2021,filipchlapik,C,735000
2021,austinstrand,RD,735000
2021,tylerparsons,G,735000
2021,blakespeers,C,735000
2021,lanepederson,C,735000
2021,conorsheary,"LW, RW",735000
2021,kadenfulcher,G,733333
2021,alexandrecarrier,RD,733333
2021,alexdorio,G,733333
2021,matthewphillips,C,733333
2021,kylekeyser,G,733333
2021,lukegreen,RD,733333
2021,jordybellerive,C,733333
2021,drakerymsha,C,733333
2021,dereckbaribeau,G,733333
2021,connoringram,G,733333
2021,dylanferguson,G,733333
2021,vitalyabramov,LW,730833
2021,carterhart,G,730833
2021,timgettinger,"LW, RW",730000
2021,mathieuolivier,RW,730000
2021,parkerkelly,"C, LW",726667
2021,austinczarnik,"RW, LW",725000
2021,loganoconnor,RW,725000
2021,ryanlomberg,"LW, C",725000
2021,teemukivihalme,LD,725000
2021,huntermiska,G,725000
2021,jansenharkins,"LW, C",725000
2021,tommycross,LD,725000
2021,joellesperance,"C, RW",725000
2021,loganshaw,"C, RW",725000
2021,samanas,C,725000
2021,juholammikko,"C, LW, RW",725000
2021,cjsuess,LW,725000
2021,gabrielcarlsson,LD,725000
2021,karsonkuhlman,"RW, C",725000
2021,matisskivlenieks,G,725000
2021,jaydenhalbgewachs,"LW, C",725000
2021,turnerelson,LW,725000
2021,stefanmatteau,LW,725000
2021,parkerwotherspoon,LD,725000
2021,colinblackwell,"C, RW",725000
2021,kaapokahkonen,G,725000
2021,jasoncotton,C,725000
2021,zachwhitecloud,RD,725000
2021,masongeertsen,"LD, LW",725000
2021,brianpinho,"C, RW",725000
2021,keegankolesar,"RW, C",725000
2021,stevenlorentz,"RW, C, LW",725000
2021,yakovtrenin,"LW, C",725000
2021,jacobmacdonald,LD,725000
2021,yakovtrenin,"LW, C",725000
2021,dustintokarski,G,725000
2021,matthewhighmore,"LW, RW",725000
2021,markfriedman,RD,725000
2021,martinfrk,RW,725000
2021,mitchvandesompel,LD,725000
2021,anthonyangello,"C, RW",725000
2021,zachsawchenko,G,725000
2021,sebastianaho,LD,725000
2021,michaelhutchinson,G,725000
2021,jakubzboril,LD,725000
2021,williamlagesson,LD,725000
2021,nicosturm,C,725000
2021,danielsprong,RW,725000
2021,byronfroese,C,725000
2021,jakewalman,LD,725000
2021,andymiele,C,725000
2021,sethgriffith,"RW, C",725000
2021,nelsonnogier,RD,725000
2021,granthutton,RD,725000
2021,aaronness,LD,725000
2021,ethanprow,RD,725000
2021,adambrooks,C,725000
2021,madisonbowey,RD,725000
2021,nickseeler,LD,725000
2021,jacobmiddleton,LD,725000
2021,kenappleby,G,725000
2021,carlgrundstrom,LW,725000
2021,josefkorenar,G,723333
2021,olegsosunov,D,721600
2021,evancormier,G,718333
2021,vitekvanecek,G,716667
2021,jakebischoff,LD,716667
2021,tylewis,LW,716666
2021,dylancoghlan,RD,715556
2021,bradykeeper,RD,715000
2021,filiphronek,RD,714166
2021,nathanbastian,"RW, C",714166
2021,brandongignac,C,714166
2021,fredericallard,RD,714166
2021,givanismith,LW,714166
2021,tannerjeannot,LW,713333
2021,gavinbayreuther,LD,710000
2021,maximelajoie,LD,710000
2021,cristovalnieves,"C, LW",708000
2021,jacobmoverare,LD,705556
2021,dylanmcilrath,RD,700000
2021,ryanmacinnis,C,700000
2021,jimmyschuldt,LD,700000
2021,tannerfritz,"C, RW",700000
2021,brandondavidson,LD,700000
2021,broganrafferty,RD,700000
2021,scottwedgewood,G,700000
2021,craiganderson,G,700000
2021,dylanmcilrath,RD,700000
2021,nolanstevens,C,700000
2021,evanrodrigues,"RW, C",700000
2021,danielbrickley,LD,700000
2021,tannerfritz,"C, RW",700000
2021,frederikgauthier,C,700000
2021,michaelvecchione,C,700000
2021,scottsabourin,RW,700000
2021,jonnybrodzinski,C,700000
2021,kyleburroughs,RD,700000
2021,nicolasmeloche,RD,700000
2021,alexpetrovic,RD,700000
2021,davidwarsofsky,LD,700000
2021,danielwalcott,"LW, LD",700000
2021,kasimirkaskisuo,G,700000
2021,caseynelson,RD,700000
2021,philippedesrosiers,G,700000
2021,samuelmontembeault,G,700000
2021,buddyrobinson,RW,700000
2021,stevensantini,RD,700000
2021,joshhealey,D,700000
2021,michaelcarcone,"LW, C",700000
2021,patrickbrown,"C, RW",700000
2021,samcarrick,C,700000
2021,lukasvejdemo,"C, LW, RW",700000
2021,anttisuomela,C,700000
2021,michaelstone,RD,700000
2021,jeansebastiendea,C,700000
2021,mattluff,RW,700000
2021,phillipdigiuseppe,LW,700000
2021,ajgreer,LW,700000
2021,derrickpouliot,LD,700000
2021,glenngawdin,"C, RW",700000
2021,landonbow,G,700000
2021,brettseney,"C, LW",700000
2021,kallekossila,C,700000
2021,tyrellgoulbourne,LW,700000
2021,michaelsgarbossa,C,700000
2021,matttomkins,G,700000
2021,cjsmith,LW,700000
2021,travisboyd,"C, RW",700000
2021,jeremybracco,RW,700000
2021,calvinthurkauf,"C, LW",700000
2021,markjankowski,"LW, C",700000
2021,stefanoslekkas,G,700000
2021,mattroy,RD,700000
2021,mattroy,RD,700000
2021,brandoncrawley,LD,700000
2021,andygreene,LD/RD,700000
2021,juliushonka,RD,700000
2021,michaelchaput,C,700000
2021,joshcurrie,"RW, C",700000
2021,ashtonsautner,LD,700000
2021,dominiksimon,"RW, LW",700000
2021,tylergraovac,C,700000
2021,chrisbigras,RD,700000
2021,matthewpeca,"LW, C",700000
2021,jaysonmegna,RW,700000
2021,joshuahosang,"RW, C",700000
2021,adamclendening,RD,700000
2021,codygoloubef,RD,700000
2021,maximelagace,G,700000
2021,peytonjones,G,700000
2021,camjohnson,G,700000
2021,laurentdauphin,"C, LW",700000
2021,gagequinney,"LW, C",700000
2021,michaelmccarron,"RW, C",700000
2021,gabrielfontaine,C,700000
2021,geraldmayhew,"C, RW",700000
2021,coltonwhite,LD,700000
2021,michaeleyssimont,C,700000
2021,clarkbishop,C,700000
2021,drewshore,C,700000
2021,nathanwalker,LW,700000
2021,callumbooth,G,700000
2021,gustavforsling,LD,700000
2021,marcushogberg,G,700000
2021,rolandmckeown,RD,700000
2021,austinpoganski,RW,700000
2021,kevinconnauton,LD,700000
2021,lukejohnson,C,700000
2021,gemelsmith,C,700000
2021,brandonbaddock,"LW, C",700000
2021,curtismckenzie,LW,700000
2021,brianlashoff,LD,700000
2021,sheldonrempal,"LW, RW",700000
2021,colebardreau,C,700000
2021,michaeldalcolle,LW,700000
2021,jasonspezza,"C, RW",700000
2021,michealhaley,C,700000
2021,philippemaillet,C,700000
2021,benharpur,LD,700000
2021,cameronschilling,LD,700000
2021,louisdomingue,G,700000
2021,seanmalone,C,700000
2021,frederickgaudreau,C,700000
2021,louisdomingue,G,700000
2021,frederickgaudreau,C,700000
2021,joelhanley,LD,700000
2021,tylerwotherspoon,LD,700000
2021,joehicketts,LD,700000
2021,rosscolton,C,700000
2021,darrenraddysh,RD,700000
2021,mattirwin,LD/RD,700000
2021,chadruhwedel,RD,700000
2021,joshjacobs,RD,700000
2021,andrewpoturalski,C,700000
2021,gregmckegg,"C, LW",700000
2021,lukewitkowski,"RW, RD",700000
2021,nikitanesterov,LD,700000
2021,drakecaggiula,"LW, RW",700000
2021,dmytrotimashov,LW,700000
2021,chasedeleo,"C, LW, RW",700000
2021,davidgust,RW,700000
2021,danielrenouf,LD,700000
2021,christophergibson,G,700000
2021,danielcarr,LW,700000
2021,sammiletic,"LW, C",700000
2021,dylangambrell,C,700000
2021,artyomzagidulin,G,700000
2021,justinkirkland,"LW, RW",700000
2021,andrewhammond,G,700000
2021,alexbelzile,"RW, C",700000
2021,zacharyfucale,G,700000
2021,jacobdelarose,"C, LW",700000
2021,spencermartin,G,700000
2021,miikkasalomaki,"LW, RW",700000
2021,jarredtinordi,LD,700000
2021,joakimryan,LD,700000
2021,gabrieldumont,C,700000
2021,alexandervolkov,"LW, RW",700000
2021,patrickmarleau,"LW, C",700000
2021,josephcramarossa,C,700000
2021,dominictoninato,"LW, C",700000
2021,patrickrussell,RW,700000
2021,michaelmcniven,G,700000
2021,bradhunt,LD,700000
2021,coryschneider,G,700000
2021,kurtisgabriel,RW,700000
2021,nickdesimone,RD,700000
2021,louisbelpedio,RD,700000
2021,martinmarincin,LD,700000
2021,adamcracknell,RW,700000
2021,mattbartkowski,RD,700000
2021,ianmccoshen,LD,700000
2021,fredrikclaesson,LD,700000
2021,nickdesimone,RD,700000
2021,tomasjurco,"RW, LW",700000
2021,adamcracknell,RW,700000
2021,mattbartkowski,RD,700000
2021,martinmarincin,LD,700000
2021,yannickweber,RD,700000
2021,zachtrotman,RD,700000
2021,matttennyson,RD,700000
2021,kurtisgabriel,RW,700000
2021,maximletunov,C,700000
2021,dakotamermis,RD,700000
2021,oscardansk,G,700000
2021,louisbelpedio,RD,700000
2021,alexlyon,G,700000
2021,ericcomrie,G,700000
2021,paulcarey,C,700000
2021,colekehler,G,700000
2021,joshteves,LD,700000
2021,ianmccoshen,LD,700000
2021,fredrikclaesson,LD,700000
2021,kylecriscuolo,C,700000
2021,antonblidh,LW,700000
2021,paulladue,RD,700000
2021,jakekielly,G,700000
2021,tobiasrieder,"RW, LW",700000
2021,mattnieto,"LW, RW",700000
2021,antoinebibeau,G,700000
2021,reidduke,"C, RW",700000
2021,zacrinaldo,LW,700000
2021,jcbeaudin,"C, RW",700000
2021,antonforsberg,G,700000
2021,devinshore,"LW, C, RW",700000
2021,markalt,RD,700000
2021,dysinmayo,RD,700000
2021,jacoblucchini,"C, LW",700000
2021,andreasborgman,LD,700000
2021,samuelmorin,"LD, LW",700000
2021,seanday,LD,700000
2021,maxmccormick,LW,700000
2021,lucasjohansen,LD,700000
2021,michaelamadio,"C, RW",700000
2021,josephgambardella,LW,700000
2021,scottwilson,LW,700000
2021,kylerau,"LW, C",700000
2021,jongillies,G,700000
2021,trevorcarrick,LD,700000
