Unnamed: 0,year,name,team
877,2018,mattbeleskey,NYR
878,2018,pavelbuchnevich,NYR
879,2018,paulcarey,NYR
880,2018,danielcatenacci,NYR
881,2018,filipchytil,NYR
882,2018,adamcracknell,NYR
883,2018,anthonydeangelo,NYR
884,2018,daviddesharnais,NYR
885,2018,jesperfast,NYR
886,2018,stevenfogarty,NYR
887,2018,alexandargeorgiev,NYR
888,2018,johngilmour,NYR
889,2018,michaelgrabner,NYR
890,2018,brandonhalverson,NYR
891,2018,kevinhayes,NYR
892,2018,nickholden,NYR
893,2018,peterholland,NYR
894,2018,stevenkampfer,NYR
895,2018,chriskreider,NYR
896,2018,vinnilettieri,NYR
897,2018,henriklundqvist,NYR
898,2018,ryanmcdonagh,NYR
899,2018,codymcleod,NYR
900,2018,jtmiller,NYR
901,2018,vladislavnamestnikov,NYR
902,2018,ricknash,NYR
903,2018,cristovalnieves,NYR
904,2018,robogara,NYR
905,2018,ondrejpavelec,NYR
906,2018,nealpionk,NYR
907,2018,kevinshattenkirk,NYR
908,2018,bradyskjei,NYR
909,2018,brendansmith,NYR
910,2018,ryanspooner,NYR
911,2018,ryansproul,NYR
912,2018,marcstaal,NYR
913,2018,jimmyvesey,NYR
914,2018,mikazibanejad,NYR
915,2018,matszuccarello,NYR
916,2019,liasandersson,NYR
917,2019,mattbeleskey,NYR
918,2019,connorbrickley,NYR
919,2019,pavelbuchnevich,NYR
920,2019,filipchytil,NYR
921,2019,fredrikclaesson,NYR
922,2019,anthonydeangelo,NYR
923,2019,jesperfast,NYR
924,2019,stevenfogarty,NYR
925,2019,alexandargeorgiev,NYR
926,2019,timgettinger,NYR
927,2019,johngilmour,NYR
928,2019,liborhajek,NYR
929,2019,kevinhayes,NYR
930,2019,bretthowden,NYR
931,2019,chriskreider,NYR
932,2019,brendanlemieux,NYR
933,2019,vinnilettieri,NYR
934,2019,ryanlindgren,NYR
935,2019,henriklundqvist,NYR
936,2019,codymcleod,NYR
937,2019,adammcquaid,NYR
938,2019,vladislavnamestnikov,NYR
939,2019,cristovalnieves,NYR
940,2019,nealpionk,NYR
941,2019,kevinshattenkirk,NYR
942,2019,bradyskjei,NYR
943,2019,brendansmith,NYR
944,2019,ryanspooner,NYR
945,2019,marcstaal,NYR
946,2019,ryanstrome,NYR
947,2019,jimmyvesey,NYR
948,2019,mikazibanejad,NYR
949,2019,matszuccarello,NYR
950,2020,liasandersson,NYR
951,2020,pavelbuchnevich,NYR
952,2020,filipchytil,NYR
953,2020,anthonydeangelo,NYR
954,2020,phillipdigiuseppe,NYR
955,2020,jesperfast,NYR
956,2020,stevenfogarty,NYR
957,2020,adamfox,NYR
958,2020,juliengauthier,NYR
959,2020,alexandargeorgiev,NYR
960,2020,timgettinger,NYR
961,2020,liborhajek,NYR
962,2020,michealhaley,NYR
963,2020,bretthowden,NYR
964,2020,kaapokakko,NYR
965,2020,chriskreider,NYR
966,2020,brendanlemieux,NYR
967,2020,ryanlindgren,NYR
968,2020,henriklundqvist,NYR
969,2020,gregmckegg,NYR
970,2020,vladislavnamestnikov,NYR
971,2020,cristovalnieves,NYR
972,2020,artemipanarin,NYR
973,2020,igorshesterkin,NYR
974,2020,bradyskjei,NYR
975,2020,brendansmith,NYR
976,2020,marcstaal,NYR
977,2020,ryanstrome,NYR
978,2020,jacobtrouba,NYR
979,2020,mikazibanejad,NYR
980,2021,morganbarron,NYR
981,2021,anthonybitetto,NYR
982,2021,colinblackwell,NYR
983,2021,jonnybrodzinski,NYR
984,2021,pavelbuchnevich,NYR
985,2021,filipchytil,NYR
986,2021,anthonydeangelo,NYR
987,2021,phillipdigiuseppe,NYR
988,2021,adamfox,NYR
989,2021,juliengauthier,NYR
990,2021,alexandargeorgiev,NYR
991,2021,timgettinger,NYR
992,2021,liborhajek,NYR
993,2021,bretthowden,NYR
994,2021,jackjohnson,NYR
995,2021,zacharyjones,NYR
996,2021,kaapokakko,NYR
997,2021,keithkinkaid,NYR
998,2021,vitalikravtsov,NYR
999,2021,chriskreider,NYR
1000,2021,alexislafreniere,NYR
1001,2021,brendanlemieux,NYR
1002,2021,ryanlindgren,NYR
1003,2021,kandremiller,NYR
1004,2021,artemipanarin,NYR
1005,2021,tarmoreunanen,NYR
1006,2021,justinrichards,NYR
1007,2021,kevinrooney,NYR
1008,2021,igorshesterkin,NYR
1009,2021,brendansmith,NYR
1010,2021,ryanstrome,NYR
1011,2021,jacobtrouba,NYR
1012,2021,mikazibanejad,NYR
1013,2007,arronasham,NYI
1014,2007,shawnbates,NYI
1015,2007,marcandrebergeron,NYI
1016,2007,jasonblake,NYI
1017,2007,ericboguniecki,NYI
1018,2007,chriscampoli,NYI
1019,2007,jeremycolliton,NYI
1020,2007,blakecomeau,NYI
1021,2007,rickdipietro,NYI
1022,2007,wadedubielewicz,NYI
1023,2007,mikedunham,NYI
1024,2007,drewfata,NYI
1025,2007,brunogervais,NYI
1026,2007,andyhilbert,NYI
1027,2007,seanhill,NYI
1028,2007,trenthunter,NYI
1029,2007,viktorkozlov,NYI
1030,2007,radekmartinek,NYI
1031,2007,freddymeyer,NYI
1032,2007,fransnielsen,NYI
1033,2007,richardpark,NYI
1034,2007,tompoti,NYI
1035,2007,deronquint,NYI
1036,2007,steveregier,NYI
1037,2007,randyrobitaille,NYI
1038,2007,allanrourke,NYI
1039,2007,miroslavsatan,NYI
1040,2007,mikesillinger,NYI
1041,2007,chrissimon,NYI
1042,2007,ryansmyth,NYI
1043,2007,jefftambellini,NYI
1044,2007,brendanwitt,NYI
1045,2007,alexeiyashin,NYI
1046,2007,mikeyork,NYI
1047,2007,richardzednik,NYI
1048,2007,alexeizhitnik,NYI
1049,2008,shawnbates,NYI
1050,2008,bryanberard,NYI
1051,2008,seanbergenheim,NYI
1052,2008,marcandrebergeron,NYI
1053,2008,darrylbootland,NYI
1054,2008,kipbrennan,NYI
1055,2008,chriscampoli,NYI
1056,2008,jeremycolliton,NYI
1057,2008,blakecomeau,NYI
1058,2008,mikecomrie,NYI
1059,2008,robdavison,NYI
1060,2008,rickdipietro,NYI
1061,2008,wadedubielewicz,NYI
1062,2008,drewfata,NYI
1063,2008,ruslanfedotenko,NYI
1064,2008,brunogervais,NYI
1065,2008,billguerin,NYI
1066,2008,andyhilbert,NYI
1067,2008,jackhillen,NYI
1068,2008,trenthunter,NYI
1069,2008,timjackman,NYI
1070,2008,aaronjohnson,NYI
1071,2008,mattkeith,NYI
1072,2008,joeymacdonald,NYI
1073,2008,radekmartinek,NYI
1074,2008,freddymeyer,NYI
1075,2008,fransnielsen,NYI
1076,2008,kyleokposo,NYI
1077,2008,richardpark,NYI
1078,2008,steveregier,NYI
1079,2008,miroslavsatan,NYI
1080,2008,mikesillinger,NYI
1081,2008,jonsim,NYI
1082,2008,chrissimon,NYI
1083,2008,matthewspiller,NYI
1084,2008,andysutton,NYI
1085,2008,jefftambellini,NYI
1086,2008,josefvasicek,NYI
1087,2008,benwalter,NYI
1088,2008,brendanwitt,NYI
1089,2009,joshbailey,NYI
1090,2009,seanbentivoglio,NYI
1091,2009,seanbergenheim,NYI
1092,2009,joecallahan,NYI
1093,2009,chriscampoli,NYI
1094,2009,jeremycolliton,NYI
1095,2009,blakecomeau,NYI
1096,2009,mikecomrie,NYI
1097,2009,yanndanis,NYI
1098,2009,rickdipietro,NYI
1099,2009,jamiefraser,NYI
1100,2009,mitchfritz,NYI
1101,2009,brunogervais,NYI
1102,2009,billguerin,NYI
1103,2009,andyhilbert,NYI
1104,2009,jackhillen,NYI
1105,2009,trenthunter,NYI
1106,2009,mikeiggulden,NYI
1107,2009,timjackman,NYI
1108,2009,jessejoensuu,NYI
1109,2009,andrewmacdonald,NYI
1110,2009,joeymacdonald,NYI
1111,2009,petermannino,NYI
1112,2009,radekmartinek,NYI
1113,2009,deanmcammond,NYI
1114,2009,kurtismclean,NYI
1115,2009,freddymeyer,NYI
1116,2009,fransnielsen,NYI
1117,2009,kyleokposo,NYI
1118,2009,richardpark,NYI
1119,2009,thomaspock,NYI
1120,2009,joelrechlicz,NYI
1121,2009,mikesillinger,NYI
1122,2009,jonsim,NYI
1123,2009,brettskinner,NYI
1124,2009,trevorsmith,NYI
1125,2009,markstreit,NYI
1126,2009,andysutton,NYI
1127,2009,jefftambellini,NYI
1128,2009,natethompson,NYI
1129,2009,benwalter,NYI
1130,2009,dougweight,NYI
1131,2009,brendanwitt,NYI
1132,2010,joshbailey,NYI
1133,2010,seanbergenheim,NYI
1134,2010,martinbiron,NYI
1135,2010,blakecomeau,NYI
1136,2010,rickdipietro,NYI
1137,2010,markflood,NYI
1138,2010,brunogervais,NYI
1139,2010,trevorgillies,NYI
1140,2010,michealhaley,NYI
1141,2010,jackhillen,NYI
1142,2010,trenthunter,NYI
1143,2010,timjackman,NYI
1144,2010,jessejoensuu,NYI
1145,2010,antonklementyev,NYI
1146,2010,dustinkohn,NYI
1147,2010,andrewmacdonald,NYI
1148,2010,mattmartin,NYI
1149,2010,radekmartinek,NYI
1150,2010,gregmauldin,NYI
1151,2010,freddymeyer,NYI
1152,2010,mattmoulson,NYI
1153,2010,fransnielsen,NYI
1154,2010,kyleokposo,NYI
1155,2010,richardpark,NYI
1156,2010,joelrechlicz,NYI
1157,2010,dylanreese,NYI
1158,2010,dwayneroloson,NYI
1159,2010,robschremp,NYI
1160,2010,jonsim,NYI
1161,2010,markstreit,NYI
1162,2010,andysutton,NYI
1163,2010,jefftambellini,NYI
1164,2010,johntavares,NYI
1165,2010,natethompson,NYI
1166,2010,dougweight,NYI
1167,2010,brendanwitt,NYI
1168,2011,joshbailey,NYI
1169,2011,mattcampanale,NYI
1170,2011,jeremycolliton,NYI
1171,2011,blakecomeau,NYI
1172,2011,justindibenedetto,NYI
1173,2011,rickdipietro,NYI
1174,2011,jamiedoornbosch,NYI
1175,2011,markeaton,NYI
1176,2011,brunogervais,NYI
1177,2011,trevorgillies,NYI
1178,2011,michaelgrabner,NYI
1179,2011,michealhaley,NYI
1180,2011,travishamonic,NYI
1181,2011,jackhillen,NYI
1182,2011,trenthunter,NYI
1183,2011,jessejoensuu,NYI
1184,2011,milanjurcina,NYI
1185,2011,markkatic,NYI
1186,2011,zenonkonopka,NYI
1187,2011,mikkokoskinen,NYI
1188,2011,nathanlawson,NYI
1189,2011,andrewmacdonald,NYI
1190,2011,mattmartin,NYI
1191,2011,radekmartinek,NYI
1192,2011,almontoya,NYI
1193,2011,mikemottau,NYI
1194,2011,mattmoulson,NYI
1195,2011,ninoniederreiter,NYI
1196,2011,fransnielsen,NYI
1197,2011,kyleokposo,NYI
1198,2011,pierrealexandreparenteau,NYI
1199,2011,kevinpoulin,NYI
1200,2011,rhettrakhshani,NYI
1201,2011,dylanreese,NYI
1202,2011,dwayneroloson,NYI
1203,2011,robschremp,NYI
1204,2011,jonsim,NYI
1205,2011,shanesims,NYI
1206,2011,johntavares,NYI
1207,2011,dougweight,NYI
1208,2011,tywishart,NYI
1209,2011,jameswisniewski,NYI
1210,2012,joshbailey,NYI
1211,2012,caseycizikas,NYI
1212,2012,blakecomeau,NYI
1213,2012,calvindehaan,NYI
1214,2012,rickdipietro,NYI
1215,2012,mattdonovan,NYI
1216,2012,markeaton,NYI
1217,2012,trevorgillies,NYI
1218,2012,michaelgrabner,NYI
1219,2012,michealhaley,NYI
1220,2012,travishamonic,NYI
1221,2012,milanjurcina,NYI
1222,2012,andrewmacdonald,NYI
1223,2012,mattmartin,NYI
1224,2012,almontoya,NYI
1225,2012,mikemottau,NYI
1226,2012,mattmoulson,NYI
1227,2012,evgeninabokov,NYI
1228,2012,aaronness,NYI
1229,2012,ninoniederreiter,NYI
1230,2012,fransnielsen,NYI
1231,2012,andersnilsson,NYI
1232,2012,kyleokposo,NYI
1233,2012,jaypandolfo,NYI
1234,2012,pierrealexandreparenteau,NYI
1235,2012,kevinpoulin,NYI
1236,2012,rhettrakhshani,NYI
1237,2012,martyreasoner,NYI
1238,2012,dylanreese,NYI
1239,2012,brianrolston,NYI
1240,2012,stevestaios,NYI
1241,2012,markstreit,NYI
1242,2012,johntavares,NYI
1243,2012,davidullstrom,NYI
1244,2012,timwallace,NYI
1245,2012,tywishart,NYI
1246,2013,keithaucoin,NYI
1247,2013,joshbailey,NYI
1248,2013,ericboulton,NYI
1249,2013,bradboyes,NYI
1250,2013,mattcarkner,NYI
1251,2013,caseycizikas,NYI
1252,2013,rickdipietro,NYI
1253,2013,joefinley,NYI
1254,2013,michaelgrabner,NYI
1255,2013,travishamonic,NYI
1256,2013,thomashickey,NYI
1257,2013,jessejoensuu,NYI
1258,2013,anderslee,NYI
1259,2013,andrewmacdonald,NYI
1260,2013,mattmartin,NYI
1261,2013,radekmartinek,NYI
1262,2013,colinmcdonald,NYI
1263,2013,mattmoulson,NYI
1264,2013,evgeninabokov,NYI
1265,2013,brocknelson,NYI
1266,2013,fransnielsen,NYI
1267,2013,kyleokposo,NYI
1268,2013,kevinpoulin,NYI
1269,2013,martyreasoner,NYI
1270,2013,brianstrait,NYI
1271,2013,markstreit,NYI
1272,2013,johntavares,NYI
1273,2013,davidullstrom,NYI
1274,2013,lubomirvisnovsky,NYI
1275,2014,joshbailey,NYI
1276,2014,pierremarcbouchard,NYI
1277,2014,ericboulton,NYI
1278,2014,mattcarkner,NYI
1279,2014,caseycizikas,NYI
1280,2014,calclutterbuck,NYI
1281,2014,kevinczuczman,NYI
1282,2014,calvindehaan,NYI
1283,2014,mattdonovan,NYI
1284,2014,brettgallant,NYI
1285,2014,michaelgrabner,NYI
1286,2014,mikehalmo,NYI
1287,2014,travishamonic,NYI
1288,2014,thomashickey,NYI
1289,2014,justinjohnson,NYI
1290,2014,anderslee,NYI
1291,2014,andrewmacdonald,NYI
1292,2014,mattmartin,NYI
1293,2014,radekmartinek,NYI
1294,2014,scottmayfield,NYI
1295,2014,colinmcdonald,NYI
1296,2014,mattmoulson,NYI
1297,2014,evgeninabokov,NYI
1298,2014,brocknelson,NYI
1299,2014,aaronness,NYI
1300,2014,fransnielsen,NYI
1301,2014,andersnilsson,NYI
1302,2014,kyleokposo,NYI
1303,2014,johnpersson,NYI
1304,2014,kevinpoulin,NYI
1305,2014,peterregin,NYI
1306,2014,brianstrait,NYI
1307,2014,ryanstrome,NYI
1308,2014,johansundstrom,NYI
1309,2014,johntavares,NYI
1310,2014,thomasvanek,NYI
1311,2014,lubomirvisnovsky,NYI
1312,2015,joshbailey,NYI
1313,2015,ericboulton,NYI
1314,2015,johnnyboychuk,NYI
1315,2015,caseycizikas,NYI
1316,2015,calclutterbuck,NYI
1317,2015,coryconacher,NYI
1318,2015,calvindehaan,NYI
1319,2015,mattdonovan,NYI
1320,2015,michaelgrabner,NYI
1321,2015,mikhailgrabovski,NYI
1322,2015,jaroslavhalak,NYI
1323,2015,travishamonic,NYI
1324,2015,thomashickey,NYI
1325,2015,chadjohnson,NYI
1326,2015,tylerkennedy,NYI
1327,2015,nikolaikulemin,NYI
1328,2015,nickleddy,NYI
1329,2015,anderslee,NYI
1330,2015,mattmartin,NYI
1331,2015,scottmayfield,NYI
1332,2015,colinmcdonald,NYI
1333,2015,kaelmouillierat,NYI
1334,2015,brocknelson,NYI
1335,2015,michalneuvirth,NYI
1336,2015,fransnielsen,NYI
1337,2015,kyleokposo,NYI
1338,2015,kevinpoulin,NYI
1339,2015,griffinreinhart,NYI
1340,2015,brianstrait,NYI
1341,2015,ryanstrome,NYI
1342,2015,johntavares,NYI
1343,2015,lubomirvisnovsky,NYI
1344,2015,harryzolnierczyk,NYI
1345,2016,joshbailey,NYI
1346,2016,taylorbeck,NYI
1347,2016,stevebernier,NYI
1348,2016,jeanfrancoisberube,NYI
1349,2016,ericboulton,NYI
1350,2016,johnnyboychuk,NYI
1351,2016,caseycizikas,NYI
1352,2016,calclutterbuck,NYI
1353,2016,calvindehaan,NYI
1354,2016,christophergibson,NYI
1355,2016,mikhailgrabovski,NYI
1356,2016,thomasgreiss,NYI
1357,2016,jaroslavhalak,NYI
1358,2016,travishamonic,NYI
1359,2016,thomashickey,NYI
1360,2016,rossjohnston,NYI
1361,2016,brackenkearns,NYI
1362,2016,nikolaikulemin,NYI
1363,2016,nickleddy,NYI
1364,2016,anderslee,NYI
1365,2016,mattmartin,NYI
1366,2016,scottmayfield,NYI
1367,2016,brocknelson,NYI
1368,2016,fransnielsen,NYI
1369,2016,kyleokposo,NYI
1370,2016,adampelech,NYI
1371,2016,shaneprince,NYI
1372,2016,ryanpulock,NYI
1373,2016,alanquine,NYI
1374,2016,brianstrait,NYI
1375,2016,ryanstrome,NYI
1376,2016,johntavares,NYI
1377,2016,marekzidlicky,NYI
1378,2017,joshbailey,NYI
1379,2017,mathewbarzal,NYI
1380,2017,anthonybeauvillier,NYI
1381,2017,jeanfrancoisberube,NYI
1382,2017,johnnyboychuk,NYI
1383,2017,jasonchimera,NYI
1384,2017,caseycizikas,NYI
1385,2017,calclutterbuck,NYI
1386,2017,calvindehaan,NYI
1387,2017,stephengionta,NYI
1388,2017,thomasgreiss,NYI
1389,2017,jaroslavhalak,NYI
1390,2017,travishamonic,NYI
1391,2017,thomashickey,NYI
1392,2017,joshuahosang,NYI
1393,2017,connorjones,NYI
1394,2017,brackenkearns,NYI
1395,2017,nikolaikulemin,NYI
1396,2017,andrewladd,NYI
1397,2017,nickleddy,NYI
1398,2017,anderslee,NYI
1399,2017,scottmayfield,NYI
1400,2017,brocknelson,NYI
1401,2017,adampelech,NYI
1402,2017,shaneprince,NYI
1403,2017,ryanpulock,NYI
1404,2017,alanquine,NYI
1405,2017,dennisseidenberg,NYI
1406,2017,ryanstrome,NYI
1407,2017,johntavares,NYI
1408,2018,sebastianaho,NYI
1409,2018,joshbailey,NYI
1410,2018,mathewbarzal,NYI
1411,2018,anthonybeauvillier,NYI
1412,2018,stevebernier,NYI
1413,2018,johnnyboychuk,NYI
1414,2018,jasonchimera,NYI
1415,2018,caseycizikas,NYI
1416,2018,calclutterbuck,NYI
1417,2018,michaeldalcolle,NYI
1418,2018,brandondavidson,NYI
1419,2018,calvindehaan,NYI
1420,2018,jordaneberle,NYI
1421,2018,tannerfritz,NYI
1422,2018,christophergibson,NYI
1423,2018,thomasgreiss,NYI
1424,2018,jaroslavhalak,NYI
1425,2018,thomashickey,NYI
1426,2018,joshuahosang,NYI
1427,2018,rossjohnston,NYI
1428,2018,nikolaikulemin,NYI
1429,2018,andrewladd,NYI
1430,2018,nickleddy,NYI
1431,2018,anderslee,NYI
1432,2018,scottmayfield,NYI
1433,2018,brocknelson,NYI
1434,2018,adampelech,NYI
1435,2018,shaneprince,NYI
1436,2018,ryanpulock,NYI
1437,2018,alanquine,NYI
1438,2018,dennisseidenberg,NYI
1439,2018,johntavares,NYI
1440,2018,chriswagner,NYI
1441,2019,joshbailey,NYI
1442,2019,mathewbarzal,NYI
1443,2019,anthonybeauvillier,NYI
1444,2019,johnnyboychuk,NYI
1445,2019,caseycizikas,NYI
1446,2019,calclutterbuck,NYI
1447,2019,michaeldalcolle,NYI
1448,2019,jordaneberle,NYI
1449,2019,valtterifilppula,NYI
1450,2019,tannerfritz,NYI
1451,2019,christophergibson,NYI
1452,2019,stephengionta,NYI
1453,2019,thomasgreiss,NYI
1454,2019,thomashickey,NYI
1455,2019,joshuahosang,NYI
1456,2019,rossjohnston,NYI
1457,2019,leokomarov,NYI
1458,2019,tomkuhnhackl,NYI
1459,2019,andrewladd,NYI
1460,2019,nickleddy,NYI
1461,2019,anderslee,NYI
1462,2019,robinlehner,NYI
1463,2019,mattmartin,NYI
1464,2019,scottmayfield,NYI
1465,2019,brocknelson,NYI
1466,2019,adampelech,NYI
1467,2019,ryanpulock,NYI
1468,2019,lucasbisa,NYI
1469,2019,devontoews,NYI
1470,2020,joshbailey,NYI
1471,2020,colebardreau,NYI
1472,2020,mathewbarzal,NYI
1473,2020,anthonybeauvillier,NYI
1474,2020,kiefferbellows,NYI
1475,2020,johnnyboychuk,NYI
1476,2020,derickbrassard,NYI
1477,2020,caseycizikas,NYI
1478,2020,calclutterbuck,NYI
1479,2020,michaeldalcolle,NYI
1480,2020,noahdobson,NYI
1481,2020,jordaneberle,NYI
1482,2020,andygreene,NYI
1483,2020,thomasgreiss,NYI
1484,2020,rossjohnston,NYI
1485,2020,ottokoivula,NYI
1486,2020,leokomarov,NYI
1487,2020,tomkuhnhackl,NYI
1488,2020,andrewladd,NYI
1489,2020,nickleddy,NYI
1490,2020,anderslee,NYI
1491,2020,mattmartin,NYI
1492,2020,scottmayfield,NYI
1493,2020,brocknelson,NYI
1494,2020,jeangabrielpageau,NYI
1495,2020,adampelech,NYI
1496,2020,ryanpulock,NYI
1497,2020,devontoews,NYI
1498,2020,semyonvarlamov,NYI
1499,2020,oliverwahlstrom,NYI
1500,2021,sebastianaho,NYI
1501,2021,joshbailey,NYI
1502,2021,mathewbarzal,NYI
1503,2021,anthonybeauvillier,NYI
1504,2021,kiefferbellows,NYI
1505,2021,caseycizikas,NYI
1506,2021,calclutterbuck,NYI
1507,2021,braydoncoburn,NYI
1508,2021,austinczarnik,NYI
1509,2021,michaeldalcolle,NYI
1510,2021,noahdobson,NYI
1511,2021,jordaneberle,NYI
1512,2021,andygreene,NYI
1513,2021,thomashickey,NYI
1514,2021,rossjohnston,NYI
1515,2021,leokomarov,NYI
1516,2021,nickleddy,NYI
1517,2021,anderslee,NYI
1518,2021,mattmartin,NYI
1519,2021,scottmayfield,NYI
1520,2021,brocknelson,NYI
1521,2021,jeangabrielpageau,NYI
1522,2021,kylepalmieri,NYI
1523,2021,adampelech,NYI
1524,2021,ryanpulock,NYI
1525,2021,ilyasorokin,NYI
1526,2021,dmytrotimashov,NYI
1527,2021,semyonvarlamov,NYI
1528,2021,oliverwahlstrom,NYI
1529,2021,traviszajac,NYI
1530,2007,martinbrodeur,NJD
1531,2007,alexbrooks,NJD
1532,2007,sergeibrylin,NJD
1533,2007,davidclarkson,NJD
1534,2007,scottclemmensen,NJD
1535,2007,jimdowd,NJD
1536,2007,patrikelias,NJD
1537,2007,jimfahey,NJD
1538,2007,markfraser,NJD
1539,2007,briangionta,NJD
1540,2007,scottgomez,NJD
1541,2007,andygreene,NJD
1542,2007,davidhale,NJD
1543,2007,camjanssen,NJD
1544,2007,danlacouture,NJD
1545,2007,jamielangenbrunner,NJD
1546,2007,bradlukowich,NJD
1547,2007,johnmadden,NJD
1548,2007,paulmartin,NJD
1549,2007,richardmatvichuk,NJD
1550,2007,johnnyoduya,NJD
1551,2007,jaypandolfo,NJD
1552,2007,zachparise,NJD
1553,2007,rodpelley,NJD
1554,2007,tuomaspihlman,NJD
1555,2007,brianrafalski,NJD
1556,2007,erikrasmussen,NJD
1557,2007,mikerupp,NJD
1558,2007,barrytallackson,NJD
1559,2007,colinwhite,NJD
1560,2007,traviszajac,NJD
1561,2008,arronasham,NJD
1562,2008,niclasbergfors,NJD
1563,2008,martinbrodeur,NJD
1564,2008,sheldonbrookbank,NJD
1565,2008,sergeibrylin,NJD
1566,2008,noahclarke,NJD
1567,2008,davidclarkson,NJD
1568,2008,patrikelias,NJD
1569,2008,briangionta,NJD
1570,2008,andygreene,NJD
1571,2008,jamielangenbrunner,NJD
1572,2008,johnmadden,NJD
1573,2008,ollimalmivaara,NJD
1574,2008,paulmartin,NJD
1575,2008,mikemottau,NJD
1576,2008,johnnyoduya,NJD
1577,2008,jaypandolfo,NJD
1578,2008,zachparise,NJD
1579,2008,rodpelley,NJD
1580,2008,karelrachunek,NJD
1581,2008,mikerupp,NJD
1582,2008,brycesalvador,NJD
1583,2008,barrytallackson,NJD
1584,2008,vitalyvishnevski,NJD
1585,2008,kevinweekes,NJD
1586,2008,colinwhite,NJD
1587,2008,traviszajac,NJD
1588,2008,dainiuszubrus,NJD
1589,2009,niclasbergfors,NJD
1590,2009,martinbrodeur,NJD
1591,2009,sheldonbrookbank,NJD
1592,2009,davidclarkson,NJD
1593,2009,scottclemmensen,NJD
1594,2009,patrickdavis,NJD
1595,2009,patrikelias,NJD
1596,2009,briangionta,NJD
1597,2009,andygreene,NJD
1598,2009,matthalischuk,NJD
1599,2009,niclashavelid,NJD
1600,2009,bobbyholik,NJD
1601,2009,jamielangenbrunner,NJD
1602,2009,jayleach,NJD
1603,2009,pierrelucletourneauleblond,NJD
1604,2009,johnmadden,NJD
1605,2009,paulmartin,NJD
1606,2009,mikemottau,NJD
1607,2009,johnnyoduya,NJD
1608,2009,jaypandolfo,NJD
1609,2009,zachparise,NJD
1610,2009,brianrolston,NJD
1611,2009,mikerupp,NJD
1612,2009,anssisalmela,NJD
1613,2009,brycesalvador,NJD
1614,2009,brendanshanahan,NJD
1615,2009,barrytallackson,NJD
1616,2009,petrvrana,NJD
1617,2009,kevinweekes,NJD
1618,2009,colinwhite,NJD
1619,2009,traviszajac,NJD
1620,2009,dainiuszubrus,NJD
1621,2010,niclasbergfors,NJD
1622,2010,martinbrodeur,NJD
1623,2010,davidclarkson,NJD
1624,2010,matthewcorrente,NJD
1625,2010,yanndanis,NJD
1626,2010,patrickdavis,NJD
1627,2010,robdavison,NJD
1628,2010,tylereckford,NJD
1629,2010,patrikelias,NJD
1630,2010,markfraser,NJD
1631,2010,andygreene,NJD
1632,2010,matthalischuk,NJD
1633,2010,ilyakovalchuk,NJD
1634,2010,jamielangenbrunner,NJD
1635,2010,pierrelucletourneauleblond,NJD
1636,2010,paulmartin,NJD
1637,2010,deanmcammond,NJD
1638,2010,mikemottau,NJD
1639,2010,corymurphy,NJD
1640,2010,robniedermayer,NJD
1641,2010,johnnyoduya,NJD
1642,2010,nickpalmieri,NJD
1643,2010,jaypandolfo,NJD
1644,2010,zachparise,NJD
1645,2010,rodpelley,NJD
1646,2010,andrewpeters,NJD
1647,2010,ilkkapikkarainen,NJD
1648,2010,brianrolston,NJD
1649,2010,anssisalmela,NJD
1650,2010,brycesalvador,NJD
1651,2010,timsestito,NJD
1652,2010,martinskoula,NJD
1653,2010,benwalter,NJD
1654,2010,colinwhite,NJD
1655,2010,traviszajac,NJD
1656,2010,vladimirzharkov,NJD
1657,2010,dainiuszubrus,NJD
1658,2011,jasonarnott,NJD
1659,2011,martinbrodeur,NJD
1660,2011,davidclarkson,NJD
1661,2011,matthewcorrente,NJD
1662,2011,tylereckford,NJD
1663,2011,patrikelias,NJD
1664,2011,markfayne,NJD
1665,2011,markfraser,NJD
1666,2011,stephengionta,NJD
1667,2011,andygreene,NJD
1668,2011,johanhedberg,NJD
1669,2011,adamhenrique,NJD
1670,2011,jacobjosefson,NJD
1671,2011,ilyakovalchuk,NJD
1672,2011,jamielangenbrunner,NJD
1673,2011,jayleach,NJD
1674,2011,pierrelucletourneauleblond,NJD
1675,2011,oliviermagnan,NJD
1676,2011,adammair,NJD
1677,2011,mikemckenna,NJD
1678,2011,bradmills,NJD
1679,2011,nickpalmieri,NJD
1680,2011,zachparise,NJD
1681,2011,rodpelley,NJD
1682,2011,brianrolston,NJD
1683,2011,anssisalmela,NJD
1684,2011,timsestito,NJD
1685,2011,davidsteckel,NJD
1686,2011,henriktallinder,NJD
1687,2011,matttaormina,NJD
1688,2011,mattiastedenby,NJD
1689,2011,alexanderurbom,NJD
1690,2011,alexandervasyunov,NJD
1691,2011,antonvolchenkov,NJD
1692,2011,colinwhite,NJD
1693,2011,traviszajac,NJD
1694,2011,vladimirzharkov,NJD
1695,2011,dainiuszubrus,NJD
1696,2012,stevebernier,NJD
1697,2012,ericboulton,NJD
1698,2012,martinbrodeur,NJD
1699,2012,ryancarter,NJD
1700,2012,davidclarkson,NJD
1701,2012,patrikelias,NJD
1702,2012,markfayne,NJD
1703,2012,kurtisfoster,NJD
1704,2012,markfraser,NJD
1705,2012,stephengionta,NJD
1706,2012,andygreene,NJD
1707,2012,peterharrold,NJD
